run_id,sample_id,input_len,output_len
44,5212,5912,110
44,7034,4307,170
44,5755,1606,196
44,5064,5602,87
44,1939,6393,203
44,1127,3961,135
44,9889,5839,201
44,3838,2083,163
44,4001,5630,212
44,8393,4536,54
44,5282,4718,130
44,3618,4724,195
44,6031,4595,98
44,7214,6227,143
44,7250,6261,245
44,5983,4011,100
44,5520,6140,191
44,1608,6173,47
44,8452,2159,240
44,1464,5623,262
44,7019,4597,300
44,6067,5516,140
44,6318,6944,242
44,694,5450,232
44,5378,3644,93
44,9123,5810,177
44,1783,2506,106
44,2409,7565,205
44,299,2210,257
45,5716,2464,102
45,3804,2752,244
45,729,5443,119
45,8464,2672,72
45,320,5938,134
45,8928,7194,179
45,2090,2051,92
45,6569,4661,132
45,129,6698,225
45,8751,7413,164
45,7035,2459,97
45,6343,4650,170
45,8759,7174,232
45,3208,4473,144
45,5618,6969,217
45,7393,5910,113
45,9313,7504,405
45,2457,6725,155
45,6765,7354,148
45,3768,5590,320
45,96,1503,140
45,4612,7320,203
45,5340,4419,328
45,4063,6238,211
45,1122,4351,113
45,6270,7414,238
45,813,3605,121
45,9336,5000,56
45,5174,7011,297
45,2006,3556,148
45,3641,1848,189
45,5399,3853,212
46,448,2979,104
46,7329,3191,65
46,2829,4706,199
46,3788,4258,113
46,5590,6921,532
46,1343,4483,113
46,5996,7486,98
46,81,3812,95
46,2298,3657,330
46,4559,3781,229
46,5095,5150,130
46,1758,1871,145
46,7767,4009,119
46,9634,6520,340
46,6211,3788,166
46,5015,2006,298
46,1408,7237,141
46,5289,3403,73
46,2756,4531,134
46,7755,4577,216
46,8905,5417,122
46,6299,3828,269
46,9753,7090,238
46,3822,7289,131
46,9203,5883,181
46,5852,2622,147
46,6567,6486,327
46,6787,3688,89
46,4573,3771,140
46,5844,2970,105
46,1891,7609,420
46,2178,2733,253
47,1751,7133,97
47,7316,4932,336
47,2037,4288,124
47,7895,6809,261
47,5259,4221,181
47,5176,5553,125
47,4035,7648,246
47,7944,4877,123
47,1959,7695,257
47,2548,2752,122
47,9261,5068,138
47,8851,6579,79
47,7640,2284,244
47,2943,1230,210
47,6949,3015,152
47,663,4940,171
47,1793,5992,104
47,6393,668,66
47,8350,2505,103
47,6680,6136,87
47,4919,5261,75
47,4396,3215,127
47,392,5493,120
47,5498,6107,204
47,5203,5515,169
47,9986,6256,230
47,9660,4056,123
47,6859,6904,234
47,1639,2458,107
47,6381,2529,95
47,6541,4062,202
47,2095,6149,298
48,9352,4199,138
48,6014,3185,184
48,3186,4591,420
48,4901,7109,192
48,5139,6994,226
48,2681,2646,88
48,8264,5091,114
48,6167,5033,380
48,6374,7364,56
48,3345,3401,170
48,6423,3913,282
48,3223,7217,144
48,2610,4774,33
48,8492,6055,350
48,4515,4630,191
48,1145,1553,271
48,4389,6410,225
48,1812,6589,265
48,6002,5873,160
48,1299,5884,220
48,5354,5008,88
48,7834,6189,368
48,2808,7049,77
48,8444,3334,140
48,4908,5978,172
48,4607,7669,188
48,3314,1708,276
48,1749,3382,100
48,5117,2351,178
48,8844,6332,83
48,66,3639,38
48,8656,4894,159
49,9016,4772,302
49,913,2797,219
49,5681,4360,163
49,3557,6381,207
49,1926,3022,316
49,5687,6127,356
49,2460,6461,78
49,6816,5972,157
49,2495,4638,422
49,425,5424,116
49,2606,5699,142
49,581,7058,126
49,7850,3113,187
49,7550,5491,169
49,8491,6948,63
49,3220,4032,76
49,3635,1779,225
49,4651,4770,199
49,5415,7213,255
49,7720,4880,292
49,1774,4921,133
49,6390,7014,137
49,9371,3391,83
49,3990,3887,148
49,3753,5729,249
49,5168,3853,210
49,7507,5512,291
49,8058,3874,92
49,9770,3989,241
49,4330,6149,78
49,1731,5644,152
49,8748,6560,145
