regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,4,0.125,4.0,4096,1024,256,1024,352,8631.825,9368.057,8712.532,0.1096
mixed,32,4,0.125,4.0,4096,1024,512,2048,704,8917.779,10307.967,9066.294,0.1068
mixed,32,4,0.125,4.0,4096,1024,1024,4096,1408,9622.105,12378.12,9721.365,0.036
mixed,32,4,0.125,4.0,4096,1024,2048,8192,2816,11062.049,17354.176,11298.562,0.0376
mixed,32,4,0.125,4.0,4096,2048,128,512,176,10205.631,10776.316,10271.07,0.1147
mixed,32,4,0.125,4.0,4096,2048,256,1024,352,10530.209,11251.745,10598.911,0.0952
mixed,32,4,0.125,4.0,4096,2048,512,2048,704,10800.804,12204.905,10949.151,0.1057
mixed,32,4,0.125,4.0,4096,2048,1024,4096,1408,11511.01,14194.536,11617.891,0.0398
mixed,32,4,0.125,4.0,4096,2048,2048,8192,2816,12917.229,18743.569,13146.093,0.0393
mixed,32,4,0.125,4.0,4096,4096,128,512,176,13990.767,14548.716,14051.723,0.1093
mixed,32,4,0.125,4.0,4096,4096,256,1024,352,14297.607,15016.589,14383.534,0.1195
mixed,32,4,0.125,4.0,4096,4096,512,2048,704,14565.495,15960.058,14720.726,0.1113
mixed,32,4,0.125,4.0,4096,4096,1024,4096,1408,15271.518,17905.164,15363.966,0.0351
mixed,32,4,0.125,4.0,4096,4096,2048,8192,2816,16677.408,22110.499,16793.634,0.0214
mixed,32,4,0.125,4.0,8192,0,128,512,176,19782.709,20339.51,19854.553,0.129
mixed,32,4,0.125,4.0,8192,0,256,1024,352,20096.058,20813.912,20173.653,0.1081
mixed,32,4,0.125,4.0,8192,0,512,2048,704,20363.062,21786.148,20519.034,0.1096
mixed,32,4,0.125,4.0,8192,0,1024,4096,1408,21070.268,23793.008,21177.28,0.0393
mixed,32,4,0.125,4.0,8192,0,2048,8192,2816,22498.76,27933.766,22623.117,0.0229
mixed,32,4,0.125,4.0,8192,512,128,512,176,21664.359,22247.815,21734.85,0.1208
mixed,32,4,0.125,4.0,8192,512,256,1024,352,21986.787,22717.961,22067.177,0.1099
mixed,32,4,0.125,4.0,8192,512,512,2048,704,22270.08,23692.495,22426.601,0.11
mixed,32,4,0.125,4.0,8192,512,1024,4096,1408,22990.573,25672.126,23089.611,0.0369
mixed,32,4,0.125,4.0,8192,512,2048,8192,2816,24388.119,29815.544,24497.304,0.0201
mixed,32,4,0.125,4.0,8192,1024,128,512,176,23534.479,24126.196,23609.202,0.1263
mixed,32,4,0.125,4.0,8192,1024,256,1024,352,23864.4,24601.273,23938.736,0.1009
mixed,32,4,0.125,4.0,8192,1024,512,2048,704,24147.856,25575.577,24301.942,0.1079
mixed,32,4,0.125,4.0,8192,1024,1024,4096,1408,24855.839,27528.968,24955.292,0.0372
mixed,32,4,0.125,4.0,8192,1024,2048,8192,2816,26285.99,31660.066,26355.293,0.0129
mixed,32,4,0.125,4.0,8192,2048,128,512,176,27291.882,27867.145,27356.927,0.1131
mixed,32,4,0.125,4.0,8192,2048,256,1024,352,27610.661,28351.367,27695.014,0.1139
mixed,32,4,0.125,4.0,8192,2048,512,2048,704,27889.922,29310.926,28042.274,0.1072
mixed,32,4,0.125,4.0,8192,2048,1024,4096,1408,28609.322,31244.786,28703.62,0.0358
mixed,32,4,0.125,4.0,8192,2048,2048,8192,2816,30032.563,35363.09,30044.597,0.0023
mixed,32,4,0.125,4.0,8192,4096,128,512,176,34816.047,35353.131,34881.679,0.1222
mixed,32,4,0.125,4.0,8192,4096,256,1024,352,35104.305,35842.452,35182.543,0.106
mixed,32,4,0.125,4.0,8192,4096,512,2048,704,35380.532,36809.077,35539.761,0.1115
mixed,32,4,0.125,4.0,8192,4096,1024,4096,1408,36099.094,38725.258,36198.069,0.0377
mixed,32,4,0.125,4.0,8192,4096,2048,8192,2816,37519.615,42802.044,37515.362,-0.0008
pure,32,8,0.25,4.0,0,0,128,512,224,174.912,357.215,198.209,0.1278
pure,32,8,0.25,4.0,0,0,256,1024,448,280.93,590.882,309.568,0.0924
pure,32,8,0.25,4.0,0,0,512,2048,896,495.394,1052.996,506.307,0.0196
pure,32,8,0.25,4.0,0,0,1024,4096,1792,935.971,1977.449,906.691,-0.0281
pure,32,8,0.25,4.0,0,0,2048,8192,3584,1744.198,3835.921,1812.36,0.0326
mixed,32,8,0.25,4.0,16,0,128,512,224,402.914,1049.957,553.923,0.2334
mixed,32,8,0.25,4.0,16,0,256,1024,448,773.059,1653.543,928.997,0.1771
mixed,32,8,0.25,4.0,16,0,512,2048,896,1403.688,2758.577,1703.371,0.2212
mixed,32,8,0.25,4.0,16,0,1024,4096,1792,2486.351,4936.062,2799.631,0.1279
mixed,32,8,0.25,4.0,16,0,2048,8192,3584,4376.316,11831.273,6413.127,0.2732
mixed,32,8,0.25,4.0,16,512,128,512,224,453.188,1113.414,573.635,0.1824
mixed,32,8,0.25,4.0,16,512,256,1024,448,803.076,1720.233,953.702,0.1642
mixed,32,8,0.25,4.0,16,512,512,2048,896,1459.657,3025.395,1617.738,0.101
mixed,32,8,0.25,4.0,16,512,1024,4096,1792,2695.954,5813.665,2759.119,0.0203
mixed,32,8,0.25,4.0,16,512,2048,8192,3584,5127.389,13152.743,6462.054,0.1663
mixed,32,8,0.25,4.0,16,1024,128,512,224,498.083,1101.255,621.061,0.2039
mixed,32,8,0.25,4.0,16,1024,256,1024,448,864.325,1757.642,982.374,0.1321
mixed,32,8,0.25,4.0,16,1024,512,2048,896,1489.033,2984.687,1714.154,0.1505
mixed,32,8,0.25,4.0,16,1024,1024,4096,1792,2666.061,5931.618,2791.439,0.0384
mixed,32,8,0.25,4.0,16,1024,2048,8192,3584,5176.254,13202.896,6477.797,0.1622
mixed,32,8,0.25,4.0,16,2048,128,512,224,592.483,1216.424,716.195,0.1983
mixed,32,8,0.25,4.0,16,2048,256,1024,448,962.022,1787.083,1061.51,0.1206
mixed,32,8,0.25,4.0,16,2048,512,2048,896,1557.64,2943.632,1706.313,0.1073
mixed,32,8,0.25,4.0,16,2048,1024,4096,1792,2658.99,5884.799,2880.786,0.0688
mixed,32,8,0.25,4.0,16,2048,2048,8192,3584,5084.156,13178.923,6465.797,0.1707
mixed,32,8,0.25,4.0,16,4096,128,512,224,767.459,1410.952,899.685,0.2055
mixed,32,8,0.25,4.0,16,4096,256,1024,448,1157.862,1988.397,1268.583,0.1333
mixed,32,8,0.25,4.0,16,4096,512,2048,896,1768.234,3049.074,1985.225,0.1694
mixed,32,8,0.25,4.0,16,4096,1024,4096,1792,2790.289,5269.534,2990.386,0.0807
mixed,32,8,0.25,4.0,16,4096,2048,8192,3584,4745.275,13056.011,6560.838,0.2185
mixed,32,8,0.25,4.0,32,0,128,512,224,404.003,1049.828,554.821,0.2335
mixed,32,8,0.25,4.0,32,0,256,1024,448,775.333,1654.248,928.294,0.174
mixed,32,8,0.25,4.0,32,0,512,2048,896,1410.887,2757.455,1716.713,0.2271
mixed,32,8,0.25,4.0,32,0,1024,4096,1792,2482.511,4936.957,2822.961,0.1387
mixed,32,8,0.25,4.0,32,0,2048,8192,3584,4385.245,11296.518,6409.539,0.2929
mixed,32,8,0.25,4.0,32,512,128,512,224,451.971,1114.982,574.467,0.1848
mixed,32,8,0.25,4.0,32,512,256,1024,448,807.141,1719.273,952.197,0.159
mixed,32,8,0.25,4.0,32,512,512,2048,896,1460.65,3036.755,1597.225,0.0867
mixed,32,8,0.25,4.0,32,512,1024,4096,1792,2696.367,5879.813,2758.477,0.0195
mixed,32,8,0.25,4.0,32,512,2048,8192,3584,5052.029,12914.254,6468.423,0.1802
mixed,32,8,0.25,4.0,32,1024,128,512,224,498.852,1106.63,620.068,0.1994
mixed,32,8,0.25,4.0,32,1024,256,1024,448,863.812,1756.234,985.411,0.1363
mixed,32,8,0.25,4.0,32,1024,512,2048,896,1486.12,2985.522,1686.281,0.1335
mixed,32,8,0.25,4.0,32,1024,1024,4096,1792,2648.047,5956.834,2785.679,0.0416
mixed,32,8,0.25,4.0,32,1024,2048,8192,3584,5109.594,13141.509,6481.831,0.1708
mixed,32,8,0.25,4.0,32,2048,128,512,224,593.283,1219.335,716.995,0.1976
mixed,32,8,0.25,4.0,32,2048,256,1024,448,962.758,1790.507,1061.19,0.1189
mixed,32,8,0.25,4.0,32,2048,512,2048,896,1554.282,2940.979,1710.027,0.1123
mixed,32,8,0.25,4.0,32,2048,1024,4096,1792,2659.756,5863.744,2889.581,0.0717
mixed,32,8,0.25,4.0,32,2048,2048,8192,3584,5084.731,13298.698,6487.943,0.1708
mixed,32,8,0.25,4.0,32,4096,128,512,224,767.205,1411.207,900.902,0.2076
mixed,32,8,0.25,4.0,32,4096,256,1024,448,1158.085,1989.963,1268.935,0.1333
mixed,32,8,0.25,4.0,32,4096,512,2048,896,1757.804,3061.01,1962.283,0.1569
mixed,32,8,0.25,4.0,32,4096,1024,4096,1792,2793.581,5268.825,2975.022,0.0733
mixed,32,8,0.25,4.0,32,4096,2048,8192,3584,4775.513,13251.079,6556.77,0.2102
mixed,32,8,0.25,4.0,64,0,128,512,224,404.067,1058.662,557.25,0.234
mixed,32,8,0.25,4.0,64,0,256,1024,448,783.205,1655.752,931.463,0.1699
mixed,32,8,0.25,4.0,64,0,512,2048,896,1434.439,2762.639,1727.498,0.2206
mixed,32,8,0.25,4.0,64,0,1024,4096,1792,2496.686,4960.985,2856.719,0.1461
mixed,32,8,0.25,4.0,64,0,2048,8192,3584,4410.07,12352.64,6419.329,0.253
mixed,32,8,0.25,4.0,64,512,128,512,224,454.883,1117.479,576.546,0.1836
mixed,32,8,0.25,4.0,64,512,256,1024,448,815.749,1724.585,957.062,0.1555
mixed,32,8,0.25,4.0,64,512,512,2048,896,1465.864,3037.743,1603.721,0.0877
mixed,32,8,0.25,4.0,64,512,1024,4096,1792,2701.965,5919.168,2785.199,0.0259
mixed,32,8,0.25,4.0,64,512,2048,8192,3584,5068.411,13147.692,6464.39,0.1728
mixed,32,8,0.25,4.0,64,1024,128,512,224,499.907,1111.431,623.909,0.2028
mixed,32,8,0.25,4.0,64,1024,256,1024,448,872.037,1758.026,986.18,0.1288
mixed,32,8,0.25,4.0,64,1024,512,2048,896,1493.417,2996.399,1710.314,0.1443
mixed,32,8,0.25,4.0,64,1024,1024,4096,1792,2660.59,5881.314,2785.042,0.0386
mixed,32,8,0.25,4.0,64,1024,2048,8192,3584,5165.532,13122.473,6487.299,0.1661
mixed,32,8,0.25,4.0,64,2048,128,512,224,596.131,1223.813,721.763,0.2002
mixed,32,8,0.25,4.0,64,2048,256,1024,448,972.135,1794.635,1067.174,0.1155
mixed,32,8,0.25,4.0,64,2048,512,2048,896,1559.975,2945.264,1714.315,0.1114
mixed,32,8,0.25,4.0,64,2048,1024,4096,1792,2663.822,5833.572,2901.297,0.0749
mixed,32,8,0.25,4.0,64,2048,2048,8192,3584,5096.864,13296.775,6486.151,0.1694
mixed,32,8,0.25,4.0,64,4096,128,512,224,770.725,1419.462,904.581,0.2063
mixed,32,8,0.25,4.0,64,4096,256,1024,448,1166.47,1989.579,1272.198,0.1284
mixed,32,8,0.25,4.0,64,4096,512,2048,896,1772.649,3060.209,2004.811,0.1803
mixed,32,8,0.25,4.0,64,4096,1024,4096,1792,2803.792,5294.461,2988.018,0.074
mixed,32,8,0.25,4.0,64,4096,2048,8192,3584,4806.461,12960.423,6570.753,0.2164
mixed,32,8,0.25,4.0,128,0,128,512,224,429.218,1080.648,588.068,0.2438
mixed,32,8,0.25,4.0,128,0,256,1024,448,798.819,1736.937,960.87,0.1727
mixed,32,8,0.25,4.0,128,0,512,2048,896,1474.246,2824.752,1758.761,0.2107
mixed,32,8,0.25,4.0,128,0,1024,4096,1792,2559.631,5212.606,2969.745,0.1546
mixed,32,8,0.25,4.0,128,0,2048,8192,3584,4472.408,12279.201,6444.452,0.2526
mixed,32,8,0.25,4.0,128,512,128,512,224,495.906,1134.918,623.684,0.2
mixed,32,8,0.25,4.0,128,512,256,1024,448,846.372,1715.401,1005.411,0.183
mixed,32,8,0.25,4.0,128,512,512,2048,896,1466.632,3172.561,1669.993,0.1192
mixed,32,8,0.25,4.0,128,512,1024,4096,1792,2790.48,6717.573,2962.991,0.0439
mixed,32,8,0.25,4.0,128,512,2048,8192,3584,5790.748,13309.64,6476.772,0.0912
mixed,32,8,0.25,4.0,128,1024,128,512,224,556.675,1154.759,684.1,0.2131
mixed,32,8,0.25,4.0,128,1024,256,1024,448,905.284,1755.948,1045.128,0.1644
mixed,32,8,0.25,4.0,128,1024,512,2048,896,1512.842,3095.121,1738.25,0.1425
mixed,32,8,0.25,4.0,128,1024,1024,4096,1792,2688.943,6735.847,2932.431,0.0602
mixed,32,8,0.25,4.0,128,1024,2048,8192,3584,5803.391,13619.083,6496.323,0.0887
mixed,32,8,0.25,4.0,128,2048,128,512,224,673.475,1286.406,805.252,0.215
mixed,32,8,0.25,4.0,128,2048,256,1024,448,1025.541,1873.484,1152.966,0.1503
mixed,32,8,0.25,4.0,128,2048,512,2048,896,1597.45,2923.633,1798.859,0.1519
mixed,32,8,0.25,4.0,128,2048,1024,4096,1792,2673.169,6801.094,2981.904,0.0748
mixed,32,8,0.25,4.0,128,2048,2048,8192,3584,5765.663,13524.043,6483.493,0.0925
mixed,32,8,0.25,4.0,128,4096,128,512,224,893.22,1515.944,1035.43,0.2284
mixed,32,8,0.25,4.0,128,4096,256,1024,448,1257.512,2135.533,1395.976,0.1577
mixed,32,8,0.25,4.0,128,4096,512,2048,896,1932.299,3213.491,2029.804,0.0761
mixed,32,8,0.25,4.0,128,4096,1024,4096,1792,2834.992,5293.885,3097.778,0.1069
mixed,32,8,0.25,4.0,128,4096,2048,8192,3584,4886.203,13743.533,6672.358,0.2017
mixed,32,8,0.25,4.0,256,0,128,512,224,496.548,1136.133,657.796,0.2521
mixed,32,8,0.25,4.0,256,0,256,1024,448,856.325,1848.62,1033.414,0.1785
mixed,32,8,0.25,4.0,256,0,512,2048,896,1631.08,3240.051,1687.434,0.035
mixed,32,8,0.25,4.0,256,0,1024,4096,1792,2882.703,6169.056,3318.578,0.1326
mixed,32,8,0.25,4.0,256,0,2048,8192,3584,5307.199,13094.791,6474.372,0.1499
mixed,32,8,0.25,4.0,256,512,128,512,224,597.861,1230.44,726.916,0.204
mixed,32,8,0.25,4.0,256,512,256,1024,448,928.741,1869.514,1112.743,0.1956
mixed,32,8,0.25,4.0,256,512,512,2048,896,1583.272,3630.358,1819.753,0.1155
mixed,32,8,0.25,4.0,256,512,1024,4096,1792,3200.051,7142.504,3289.394,0.0227
mixed,32,8,0.25,4.0,256,512,2048,8192,3584,6284.004,13915.277,6563.781,0.0367
mixed,32,8,0.25,4.0,256,1024,128,512,224,685.06,1267.432,814.694,0.2226
mixed,32,8,0.25,4.0,256,1024,256,1024,448,1013.669,1905.515,1169.67,0.1749
mixed,32,8,0.25,4.0,256,1024,512,2048,896,1636.841,3652.724,1883.626,0.1224
mixed,32,8,0.25,4.0,256,1024,1024,4096,1792,3109.653,7160.554,3021.455,-0.0218
mixed,32,8,0.25,4.0,256,1024,2048,8192,3584,6312.961,13919.596,6627.171,0.0413
mixed,32,8,0.25,4.0,256,2048,128,512,224,852.196,1439.498,987.398,0.2302
mixed,32,8,0.25,4.0,256,2048,256,1024,448,1187.238,1990.796,1340.199,0.1904
mixed,32,8,0.25,4.0,256,2048,512,2048,896,1724.328,3163.985,1927.083,0.1408
mixed,32,8,0.25,4.0,256,2048,1024,4096,1792,2891.793,7213.765,3496.628,0.1399
mixed,32,8,0.25,4.0,256,2048,2048,8192,3584,6345.378,13992.175,6601.057,0.0334
mixed,32,8,0.25,4.0,256,4096,128,512,224,1179.686,1794.251,1316.774,0.2231
mixed,32,8,0.25,4.0,256,4096,256,1024,448,1524.681,2320.973,1681.865,0.1974
mixed,32,8,0.25,4.0,256,4096,512,2048,896,2199.404,3362.387,2254.156,0.0471
mixed,32,8,0.25,4.0,256,4096,1024,4096,1792,2993.393,5816.194,3503.793,0.1808
mixed,32,8,0.25,4.0,256,4096,2048,8192,3584,5193.917,14213.968,6816.706,0.1799
mixed,32,8,0.25,4.0,512,0,128,512,224,683.461,1301.767,835.974,0.2467
mixed,32,8,0.25,4.0,512,0,256,1024,448,1030.501,2114.349,1215.877,0.171
mixed,32,8,0.25,4.0,512,0,512,2048,896,1857.641,3859.637,1901.735,0.022
mixed,32,8,0.25,4.0,512,0,1024,4096,1792,3414.868,7145.001,3529.971,0.0309
mixed,32,8,0.25,4.0,512,0,2048,8192,3584,6369.415,13807.087,6643.048,0.0368
mixed,32,8,0.25,4.0,512,512,128,512,224,846.502,1442.729,976.869,0.2187
mixed,32,8,0.25,4.0,512,512,256,1024,448,1175.047,2102.54,1349.511,0.1881
mixed,32,8,0.25,4.0,512,512,512,2048,896,1809.322,3910.452,1989.995,0.086
mixed,32,8,0.25,4.0,512,512,1024,4096,1792,3475.378,7390.091,3558.194,0.0212
mixed,32,8,0.25,4.0,512,512,2048,8192,3584,6538.438,14177.903,6764.423,0.0296
mixed,32,8,0.25,4.0,512,1024,128,512,224,986.502,1567.752,1118.535,0.2272
mixed,32,8,0.25,4.0,512,1024,256,1024,448,1318.087,2180.557,1469.768,0.1759
mixed,32,8,0.25,4.0,512,1024,512,2048,896,1941.257,3861.266,2079.787,0.0722
mixed,32,8,0.25,4.0,512,1024,1024,4096,1792,3349.138,7429.16,3574.26,0.0552
mixed,32,8,0.25,4.0,512,1024,2048,8192,3584,6537.505,14239.919,6783.14,0.0319
mixed,32,8,0.25,4.0,512,2048,128,512,224,1265.159,1855.179,1401.414,0.2309
mixed,32,8,0.25,4.0,512,2048,256,1024,448,1599.531,2425.452,1754.954,0.1882
mixed,32,8,0.25,4.0,512,2048,512,2048,896,2168.94,3621.399,2269.517,0.0692
mixed,32,8,0.25,4.0,512,2048,1024,4096,1792,3341.393,7435.69,3707.445,0.0894
mixed,32,8,0.25,4.0,512,2048,2048,8192,3584,6528.388,14361.585,6784.483,0.0327
mixed,32,8,0.25,4.0,512,4096,128,512,224,1809.834,2414.093,1953.706,0.2381
mixed,32,8,0.25,4.0,512,4096,256,1024,448,2150.796,2956.111,2314.031,0.2027
mixed,32,8,0.25,4.0,512,4096,512,2048,896,2723.215,4233.656,2813.199,0.0596
mixed,32,8,0.25,4.0,512,4096,1024,4096,1792,3810.419,6292.517,3878.551,0.0274
mixed,32,8,0.25,4.0,512,4096,2048,8192,3584,5930.788,14331.924,6998.881,0.1271
mixed,32,8,0.25,4.0,1024,0,128,512,224,1154.054,1747.942,1284.649,0.2199
mixed,32,8,0.25,4.0,1024,0,256,1024,448,1479.049,2399.373,1659.656,0.1962
mixed,32,8,0.25,4.0,1024,0,512,2048,896,2143.211,4088.054,2248.206,0.054
mixed,32,8,0.25,4.0,1024,0,1024,4096,1792,3638.388,7643.532,3718.355,0.02
mixed,32,8,0.25,4.0,1024,0,2048,8192,3584,6766.661,14576.051,6938.115,0.022
mixed,32,8,0.25,4.0,1024,512,128,512,224,1426.506,2003.788,1557.257,0.2265
mixed,32,8,0.25,4.0,1024,512,256,1024,448,1754.41,2612.527,1907.691,0.1786
mixed,32,8,0.25,4.0,1024,512,512,2048,896,2351.502,4166.36,2486.06,0.0741
mixed,32,8,0.25,4.0,1024,512,1024,4096,1792,3722.038,7787.981,3789.912,0.0167
mixed,32,8,0.25,4.0,1024,512,2048,8192,3584,6873.574,14840.176,7012.457,0.0174
mixed,32,8,0.25,4.0,1024,1024,128,512,224,1681.865,2260.847,1816.938,0.2333
mixed,32,8,0.25,4.0,1024,1024,256,1024,448,2006.095,2810.515,2166.796,0.1998
mixed,32,8,0.25,4.0,1024,1024,512,2048,896,2564.785,4229.178,2706.415,0.0851
mixed,32,8,0.25,4.0,1024,1024,1024,4096,1792,3822.008,7781.936,3888.536,0.0168
mixed,32,8,0.25,4.0,1024,1024,2048,8192,3584,6892.458,14967.335,7045.712,0.019
mixed,32,8,0.25,4.0,1024,2048,128,512,224,2186.029,2766.835,2321.073,0.2325
mixed,32,8,0.25,4.0,1024,2048,256,1024,448,2514.035,3282.39,2679.38,0.2152
mixed,32,8,0.25,4.0,1024,2048,512,2048,896,3061.685,4497.247,3160.567,0.0689
mixed,32,8,0.25,4.0,1024,2048,1024,4096,1792,4141.212,7896.627,4250.716,0.0292
mixed,32,8,0.25,4.0,1024,2048,2048,8192,3584,6990.355,15105.044,7130.983,0.0173
mixed,32,8,0.25,4.0,1024,4096,128,512,224,3184.659,3779.895,3321.969,0.2307
mixed,32,8,0.25,4.0,1024,4096,256,1024,448,3520.945,4306.263,3686.517,0.2108
mixed,32,8,0.25,4.0,1024,4096,512,2048,896,4068.792,5283.419,4159.863,0.075
mixed,32,8,0.25,4.0,1024,4096,1024,4096,1792,5037.211,8130.895,5067.26,0.0097
mixed,32,8,0.25,4.0,1024,4096,2048,8192,3584,7332.267,15252.5,7495.947,0.0207
mixed,32,8,0.25,4.0,2048,0,128,512,224,2450.284,3017.264,2583.759,0.2354
mixed,32,8,0.25,4.0,2048,0,256,1024,448,2768.4,3573.651,2930.127,0.2008
mixed,32,8,0.25,4.0,2048,0,512,2048,896,3331.729,4708.089,3469.461,0.1001
mixed,32,8,0.25,4.0,2048,0,1024,4096,1792,4395.831,8116.431,4519.958,0.0334
mixed,32,8,0.25,4.0,2048,0,2048,8192,3584,7190.918,15435.507,7377.734,0.0227
mixed,32,8,0.25,4.0,2048,512,128,512,224,2948.242,3518.003,3082.899,0.2363
mixed,32,8,0.25,4.0,2048,512,256,1024,448,3275.187,4053.174,3426.482,0.1945
mixed,32,8,0.25,4.0,2048,512,512,2048,896,3824.02,5128.318,3938.007,0.0874
mixed,32,8,0.25,4.0,2048,512,1024,4096,1792,4844.091,8215.18,4988.571,0.0429
mixed,32,8,0.25,4.0,2048,512,2048,8192,3584,7330.536,15513.103,7585.226,0.0311
mixed,32,8,0.25,4.0,2048,1024,128,512,224,3427.732,4003.382,3560.885,0.2313
mixed,32,8,0.25,4.0,2048,1024,256,1024,448,3753.814,4524.634,3917.688,0.2126
mixed,32,8,0.25,4.0,2048,1024,512,2048,896,4288.635,5563.294,4388.411,0.0783
mixed,32,8,0.25,4.0,2048,1024,1024,4096,1792,5299.489,8348.015,5432.671,0.0437
mixed,32,8,0.25,4.0,2048,1024,2048,8192,3584,7502.026,15548.471,7867.535,0.0454
mixed,32,8,0.25,4.0,2048,2048,128,512,224,4393.529,4973.211,4528.029,0.232
mixed,32,8,0.25,4.0,2048,2048,256,1024,448,4721.245,5468.001,4876.348,0.2077
mixed,32,8,0.25,4.0,2048,2048,512,2048,896,5240.993,6461.734,5338.946,0.0802
mixed,32,8,0.25,4.0,2048,2048,1024,4096,1792,6199.682,8833.779,6254.501,0.0208
mixed,32,8,0.25,4.0,2048,2048,2048,8192,3584,8167.886,15947.26,8559.253,0.0503
mixed,32,8,0.25,4.0,2048,4096,128,512,224,6307.945,6897.133,6444.999,0.2326
mixed,32,8,0.25,4.0,2048,4096,256,1024,448,6636.293,7396.653,6810.283,0.2288
mixed,32,8,0.25,4.0,2048,4096,512,2048,896,7167.533,8358.768,7258.187,0.0761
mixed,32,8,0.25,4.0,2048,4096,1024,4096,1792,8116.273,10405.353,8116.25,-0.0
mixed,32,8,0.25,4.0,2048,4096,2048,8192,3584,9863.555,16214.836,10118.696,0.0402
mixed,32,8,0.25,4.0,4096,0,128,512,224,6401.838,6967.026,6530.159,0.227
mixed,32,8,0.25,4.0,4096,0,256,1024,448,6721.712,7447.636,6880.915,0.2193
mixed,32,8,0.25,4.0,4096,0,512,2048,896,7225.875,8429.275,7322.676,0.0804
mixed,32,8,0.25,4.0,4096,0,1024,4096,1792,8169.052,10573.959,8235.839,0.0278
mixed,32,8,0.25,4.0,4096,0,2048,8192,3584,10037.733,16494.645,10283.976,0.0381
mixed,32,8,0.25,4.0,4096,512,128,512,224,7386.864,7937.878,7521.494,0.2443
mixed,32,8,0.25,4.0,4096,512,256,1024,448,7701.067,8419.31,7859.724,0.2209
mixed,32,8,0.25,4.0,4096,512,512,2048,896,8198.733,9366.901,8291.854,0.0797
mixed,32,8,0.25,4.0,4096,512,1024,4096,1792,9122.42,11491.904,9173.555,0.0216
mixed,32,8,0.25,4.0,4096,512,2048,8192,3584,10958.361,16883.904,11149.31,0.0322
mixed,32,8,0.25,4.0,4096,1024,128,512,224,8327.503,8892.304,8461.17,0.2367
mixed,32,8,0.25,4.0,4096,1024,256,1024,448,8643.217,9369.943,8802.288,0.2189
mixed,32,8,0.25,4.0,4096,1024,512,2048,896,9142.646,10306.845,9233.488,0.078
mixed,32,8,0.25,4.0,4096,1024,1024,4096,1792,10069.624,12376.072,10095.833,0.0114
mixed,32,8,0.25,4.0,4096,1024,2048,8192,3584,11840.929,17360.931,12037.03,0.0355
mixed,32,8,0.25,4.0,4096,2048,128,512,224,10212.088,10777.468,10343.389,0.2322
mixed,32,8,0.25,4.0,4096,2048,256,1024,448,10539.903,11247.297,10692.222,0.2153
mixed,32,8,0.25,4.0,4096,2048,512,2048,896,11029.604,12202.437,11118.62,0.0759
mixed,32,8,0.25,4.0,4096,2048,1024,4096,1792,11964.035,14187.508,11978.92,0.0067
mixed,32,8,0.25,4.0,4096,2048,2048,8192,3584,13674.253,18739.307,13874.799,0.0396
mixed,32,8,0.25,4.0,4096,4096,128,512,224,13989.008,14546.868,14120.271,0.2353
mixed,32,8,0.25,4.0,4096,4096,256,1024,448,14304.561,15012.76,14463.861,0.2249
mixed,32,8,0.25,4.0,4096,4096,512,2048,896,14796.819,15961.952,14896.746,0.0858
mixed,32,8,0.25,4.0,4096,4096,1024,4096,1792,15718.672,17900.319,15708.428,-0.0047
mixed,32,8,0.25,4.0,4096,4096,2048,8192,3584,17389.528,22110.042,17568.029,0.0378
mixed,32,8,0.25,4.0,8192,0,128,512,224,19782.762,20343.405,19932.484,0.2671
mixed,32,8,0.25,4.0,8192,0,256,1024,448,20104.649,20812.685,20267.754,0.2304
mixed,32,8,0.25,4.0,8192,0,512,2048,896,20596.302,21788.436,20709.226,0.0947
mixed,32,8,0.25,4.0,8192,0,1024,4096,1792,21550.294,23789.768,21542.456,-0.0035
mixed,32,8,0.25,4.0,8192,0,2048,8192,3584,23282.91,27935.839,23381.22,0.0211
mixed,32,8,0.25,4.0,8192,512,128,512,224,21674.45,22248.061,21819.571,0.253
mixed,32,8,0.25,4.0,8192,512,256,1024,448,22002.939,22722.143,22162.431,0.2218
mixed,32,8,0.25,4.0,8192,512,512,2048,896,22501.28,23693.762,22600.318,0.0831
mixed,32,8,0.25,4.0,8192,512,1024,4096,1792,23448.741,25668.786,23450.672,0.0009
mixed,32,8,0.25,4.0,8192,512,2048,8192,3584,25160.755,29814.356,25245.017,0.0181
mixed,32,8,0.25,4.0,8192,1024,128,512,224,23547.663,24127.857,23686.603,0.2395
mixed,32,8,0.25,4.0,8192,1024,256,1024,448,23872.944,24600.111,24031.378,0.2179
mixed,32,8,0.25,4.0,8192,1024,512,2048,896,24375.919,25564.029,24477.009,0.0851
mixed,32,8,0.25,4.0,8192,1024,1024,4096,1792,25331.865,27523.007,25318.908,-0.0059
mixed,32,8,0.25,4.0,8192,1024,2048,8192,3584,27017.764,31668.514,27105.795,0.0189
mixed,32,8,0.25,4.0,8192,2048,128,512,224,27295.334,27862.186,27433.151,0.2431
mixed,32,8,0.25,4.0,8192,2048,256,1024,448,27623.267,28353.064,27784.934,0.2215
mixed,32,8,0.25,4.0,8192,2048,512,2048,896,28122.698,29309.549,28226.348,0.0873
mixed,32,8,0.25,4.0,8192,2048,1024,4096,1792,29068.974,31239.191,29056.624,-0.0057
