hardware,model,layer_name,input,kv_cache,latency(ns),scaled_latency(ns)
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2432,0,39491,39608
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2432,0,52709,52866
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2432,0,40648,40769
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2432,0,40994,41116
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2432,0,63209,63397
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2432,0,47218,47358
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2400,0,69591,69798
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2400,0,41815,41939
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2400,0,40794,40915
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2400,0,39836,39954
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2400,0,291962,292832
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2400,0,50838,50989
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2400,0,66740,66938
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2400,0,40328,40448
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2400,0,39187,39303
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2400,0,52356,52512
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2400,0,40627,40748
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2400,0,41525,41648
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2400,0,62858,63045
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2400,0,46840,46979
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2368,0,69503,69710
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2368,0,41627,41751
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2368,0,41004,41126
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2368,0,39940,40059
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2368,0,290575,291441
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2368,0,50553,50703
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2368,0,66481,66679
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2368,0,40459,40579
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2368,0,39258,39375
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2368,0,52115,52270
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2368,0,40201,40320
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2368,0,41168,41290
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2368,0,62987,63174
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2368,0,46696,46835
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2336,0,69044,69249
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2336,0,41234,41356
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2336,0,41133,41255
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2336,0,39957,40076
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2336,0,292998,293871
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2336,0,50747,50898
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2336,0,66507,66705
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2336,0,40324,40444
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2336,0,38941,39057
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2336,0,52148,52303
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2336,0,40803,40924
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2336,0,41070,41192
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2336,0,62865,63052
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2336,0,46322,46460
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2304,0,69868,70076
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2304,0,42201,42326
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2304,0,41120,41242
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2304,0,40143,40262
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2304,0,293055,293928
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2304,0,51556,51709
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2304,0,66893,67092
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2304,0,40624,40745
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2304,0,39664,39782
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2304,0,52990,53147
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2304,0,40866,40987
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2304,0,41457,41580
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2304,0,64026,64216
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2304,0,47163,47303
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2272,0,69961,70169
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2272,0,42345,42471
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2272,0,40898,41019
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2272,0,40345,40465
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2272,0,295294,296174
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2272,0,51247,51399
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2272,0,67240,67440
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2272,0,40792,40913
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2272,0,39510,39627
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2272,0,52540,52696
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2272,0,40424,40544
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2272,0,41378,41501
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2272,0,63096,63284
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2272,0,47474,47615
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2240,0,69942,70150
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2240,0,41303,41426
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2240,0,41305,41428
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2240,0,40642,40763
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2240,0,292402,293273
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2240,0,50937,51088
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2240,0,66633,66831
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2240,0,40545,40665
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2240,0,39631,39749
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2240,0,53190,53348
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2240,0,41070,41192
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2240,0,40872,40993
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2240,0,63192,63380
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2240,0,47196,47336
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2208,0,69783,69991
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2208,0,42048,42173
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2208,0,41343,41466
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2208,0,40121,40240
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2208,0,291813,292682
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2208,0,50747,50898
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2208,0,67014,67213
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2208,0,40445,40565
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2208,0,39430,39547
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2208,0,52499,52655
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2208,0,40906,41027
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2208,0,41269,41392
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2208,0,63391,63579
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2208,0,47280,47420
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2176,0,70046,70254
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2176,0,41744,41868
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2176,0,41332,41455
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2176,0,40508,40628
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2176,0,294138,295014
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2176,0,51452,51605
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2176,0,67045,67244
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2176,0,40797,40918
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2176,0,39592,39710
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2176,0,52710,52867
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2176,0,40933,41055
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2176,0,41319,41442
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2176,0,63869,64059
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2176,0,47212,47352
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2144,0,69518,69725
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2144,0,42482,42608
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2144,0,42367,42493
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2144,0,40164,40283
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2144,0,294098,294974
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2144,0,50992,51144
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2144,0,67122,67322
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2144,0,40634,40755
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2144,0,39849,39967
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2144,0,52283,52438
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2144,0,41300,41423
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2144,0,41359,41482
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2144,0,63873,64063
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2144,0,46549,46687
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2112,0,69491,69698
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2112,0,42349,42475
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2112,0,41787,41911
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2112,0,40082,40201
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2112,0,291794,292663
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2112,0,50840,50991
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2112,0,66640,66838
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2112,0,40762,40883
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2112,0,39474,39591
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2112,0,52217,52372
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2112,0,40938,41060
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2112,0,40698,40819
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2112,0,62987,63174
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2112,0,47370,47511
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2080,0,69625,69832
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2080,0,41982,42107
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2080,0,41105,41227
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2080,0,39689,39807
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2080,0,292610,293482
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2080,0,51108,51260
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2080,0,66680,66878
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2080,0,40651,40772
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2080,0,39791,39909
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2080,0,52669,52826
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2080,0,40889,41010
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2080,0,40742,40863
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2080,0,63144,63332
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2080,0,46945,47084
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2048,0,69653,69860
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2048,0,41799,41923
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2048,0,41431,41554
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2048,0,40047,40166
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2048,0,291450,292318
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2048,0,51457,51610
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2048,0,66493,66691
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2048,0,40696,40817
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2048,0,39442,39559
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2048,0,52938,53095
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2048,0,40886,41007
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2048,0,41270,41393
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2048,0,63455,63644
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2048,0,47058,47198
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,2016,0,69871,70079
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,2016,0,42332,42458
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,2016,0,40948,41070
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,2016,0,40548,40668
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,2016,0,292245,293116
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,2016,0,51575,51728
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,2016,0,67361,67561
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,2016,0,40850,40971
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,2016,0,39919,40038
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,2016,0,52607,52763
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,2016,0,40752,40873
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,2016,0,41241,41363
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,2016,0,63399,63588
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,2016,0,46922,47061
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1984,0,68345,68548
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1984,0,42739,42866
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1984,0,40950,41072
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1984,0,39750,39868
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1984,0,293592,294467
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1984,0,50725,50876
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1984,0,67774,67976
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1984,0,40172,40291
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1984,0,40263,40383
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1984,0,51881,52035
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1984,0,40684,40805
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1984,0,40593,40714
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1984,0,62409,62595
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1984,0,46940,47079
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1952,0,69587,69794
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1952,0,41193,41315
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1952,0,40508,40628
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1952,0,42231,42356
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1952,0,290534,291400
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1952,0,53122,53280
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1952,0,65851,66047
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1952,0,42079,42204
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1952,0,38827,38942
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1952,0,51554,51707
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1952,0,39751,39869
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1952,0,42119,42244
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1952,0,65469,65664
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1952,0,45933,46069
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1920,0,68689,68893
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1920,0,42845,42972
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1920,0,40308,40428
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1920,0,39986,40105
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1920,0,291889,292759
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1920,0,50854,51005
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1920,0,67772,67974
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1920,0,41327,41450
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1920,0,41280,41403
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1920,0,52369,52525
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1920,0,40438,40558
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1920,0,41939,42064
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1920,0,64062,64252
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1920,0,46289,46426
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1888,0,69761,69968
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1888,0,43285,43414
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1888,0,41281,41404
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1888,0,40015,40134
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1888,0,292997,293870
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1888,0,51790,51944
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1888,0,68567,68771
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1888,0,40522,40642
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1888,0,41005,41127
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1888,0,52120,52275
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1888,0,40820,40941
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1888,0,41847,41971
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1888,0,63360,63548
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1888,0,47702,47844
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1856,0,70331,70540
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1856,0,41810,41934
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1856,0,41391,41514
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1856,0,40124,40243
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1856,0,293597,294472
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1856,0,51081,51233
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1856,0,67075,67274
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1856,0,40745,40866
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1856,0,39451,39568
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1856,0,52419,52575
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1856,0,41101,41223
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1856,0,40738,40859
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1856,0,63548,63737
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1856,0,47357,47498
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1824,0,69475,69682
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1824,0,41819,41943
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1824,0,41029,41151
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1824,0,40017,40136
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1824,0,293041,293914
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1824,0,50821,50972
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1824,0,67022,67221
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1824,0,40339,40459
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1824,0,39368,39485
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1824,0,52211,52366
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1824,0,41052,41174
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1824,0,41250,41372
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1824,0,63403,63592
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1824,0,46886,47025
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1792,0,69605,69812
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1792,0,42166,42291
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1792,0,42551,42677
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1792,0,41185,41307
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1792,0,291819,292688
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1792,0,50894,51045
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1792,0,66649,66847
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1792,0,40608,40729
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1792,0,40293,40413
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1792,0,52307,52462
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1792,0,41267,41390
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1792,0,41346,41469
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1792,0,63134,63322
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1792,0,47015,47155
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1760,0,69790,69998
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1760,0,41854,41978
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1760,0,41538,41661
